# Every fact this catalog acts on, and which inputs decided it. See docs/FACTS.md.
# GENERATED by cmd/gen-gcp. Do not hand-edit.
# A source prefixed ! said the opposite and was overruled.
#
# type	path	fact	value	sources
gcp.firewallendpointassociation		update_await	longrunning	discovery
gcp.firewallendpointassociation		update_mask	query	mm
gcp.firewallendpointassociation		update_verb	PATCH	mm
gcp.firewallendpointassociation	createTime	output	true	discovery+mm
gcp.firewallendpointassociation	firewallEndpoint	required	true	mm
gcp.firewallendpointassociation	name	immutable	true	discovery+mm
gcp.firewallendpointassociation	name	required	true	mm
gcp.firewallendpointassociation	network	required	true	mm
gcp.firewallendpointassociation	reconciling	output	true	discovery+mm
gcp.firewallendpointassociation	state	output	true	discovery+mm
gcp.firewallendpointassociation	updateTime	output	true	discovery+mm
gcp.forwardingrule		clear_before_delete	none	default
gcp.forwardingrule		create_await	compute_operation	discovery
gcp.forwardingrule		create_url	projects/{{project}}/regions/{{region}}/forwardingRules	mm
gcp.forwardingrule		create_verb	POST	discovery
gcp.forwardingrule		delete_await	compute_operation	discovery
gcp.forwardingrule		delete_url	projects/{project}/regions/{region}/forwardingRules/{forwardingRule}	discovery
gcp.forwardingrule		lock_field	fingerprint	discovery
gcp.forwardingrule		patch_one_field	false	default
gcp.forwardingrule		setters	labels=setLabels,target=setTarget	mm+discovery
gcp.forwardingrule		timeout	600	default
gcp.forwardingrule		update_await	compute_operation	discovery
gcp.forwardingrule		update_mask	none	discovery
gcp.forwardingrule		update_verb	PATCH	discovery+ruling
gcp.forwardingrule	IPAddress	immutable	true	ruling
gcp.forwardingrule	IPProtocol	equivalence	case	mm
gcp.forwardingrule	IPProtocol	immutable	true	ruling
gcp.forwardingrule	allPorts	immutable	true	ruling
gcp.forwardingrule	attachedExtensions	output	true	discovery
gcp.forwardingrule	attachedExtensions[].reference	output	true	discovery
gcp.forwardingrule	backendService	equivalence	self_link	mm
gcp.forwardingrule	backendService	immutable	true	ruling
gcp.forwardingrule	baseForwardingRule	output	true	discovery+mm
gcp.forwardingrule	creationTimestamp	output	true	discovery+mm
gcp.forwardingrule	description	immutable	true	ruling
gcp.forwardingrule	externalManagedBackendBucketMigrationState	immutable	true	ruling
gcp.forwardingrule	externalManagedBackendBucketMigrationTestingPercentage	immutable	true	ruling
gcp.forwardingrule	fingerprint	immutable	true	ruling
gcp.forwardingrule	id	output	true	discovery+mm
gcp.forwardingrule	ipCollection	immutable	true	ruling
gcp.forwardingrule	ipVersion	immutable	true	mm+ruling
gcp.forwardingrule	isMirroringCollector	immutable	true	ruling
gcp.forwardingrule	kind	output	true	discovery
gcp.forwardingrule	labelFingerprint	output	true	mm
gcp.forwardingrule	labels	immutable	false	!ruling+mm+discovery
gcp.forwardingrule	loadBalancingScheme	immutable	true	ruling
gcp.forwardingrule	metadataFilters	immutable	true	ruling
gcp.forwardingrule	name	immutable	true	ruling
gcp.forwardingrule	name	required	true	mm
gcp.forwardingrule	network	equivalence	self_link	mm
gcp.forwardingrule	network	immutable	true	ruling
gcp.forwardingrule	networkTier	immutable	true	mm+ruling
gcp.forwardingrule	noAutomateDnsZone	immutable	true	mm+ruling
gcp.forwardingrule	noAutomateDnsZone	input_only	true	mm
gcp.forwardingrule	portRange	equivalence	port_range	mm
gcp.forwardingrule	portRange	immutable	true	ruling
gcp.forwardingrule	ports	immutable	true	ruling
gcp.forwardingrule	ports	unordered	true	mm
gcp.forwardingrule	pscConnectionId	output	true	discovery+mm
gcp.forwardingrule	pscConnectionStatus	output	true	discovery+mm
gcp.forwardingrule	region	equivalence	self_link	mm
gcp.forwardingrule	region	output	true	discovery
gcp.forwardingrule	selfLink	output	true	discovery
gcp.forwardingrule	selfLinkWithId	output	true	discovery
gcp.forwardingrule	serviceDirectoryRegistrations	immutable	true	mm+ruling
gcp.forwardingrule	serviceDirectoryRegistrations[].namespace	immutable	true	mm
gcp.forwardingrule	serviceDirectoryRegistrations[].service	immutable	true	mm
gcp.forwardingrule	serviceLabel	immutable	true	ruling
gcp.forwardingrule	serviceName	output	true	discovery+mm
gcp.forwardingrule	sourceIpRanges	immutable	true	mm+ruling
gcp.forwardingrule	subnetwork	equivalence	self_link	mm
gcp.forwardingrule	subnetwork	immutable	true	ruling
gcp.forwardingrule	target	immutable	false	!ruling+mm+discovery
gcp.function		clear_before_delete	none	default
gcp.function		create_await	longrunning	discovery
gcp.function		create_url	projects/{{project}}/locations/{{location}}/functions?functionId={{functionId}}	discovery
gcp.function		create_verb	POST	discovery
gcp.function		delete_await	longrunning	discovery
gcp.function		delete_url	{+name}	discovery
gcp.function		lock_field	none	default
gcp.function		patch_one_field	false	default
gcp.function		setters	none	default
gcp.function		timeout	1200	default
gcp.function		update_await	longrunning	discovery
gcp.function		update_mask	query	discovery
gcp.function		update_verb	PATCH	discovery
gcp.function	buildConfig.build	output	true	discovery
gcp.function	buildConfig.onDeployUpdatePolicy.runtimeVersion	output	true	discovery
gcp.function	buildConfig.sourceProvenance	output	true	discovery
gcp.function	createTime	output	true	discovery
gcp.function	eventTrigger.trigger	output	true	discovery
gcp.function	functionId	immutable	true	discovery
gcp.function	name	output	true	discovery
gcp.function	satisfiesPzi	output	true	discovery
gcp.function	satisfiesPzs	output	true	discovery
gcp.function	serviceConfig.revision	output	true	discovery
gcp.function	serviceConfig.service	output	true	discovery
gcp.function	serviceConfig.uri	output	true	discovery
gcp.function	state	output	true	discovery
gcp.function	stateMessages	output	true	discovery
gcp.function	updateTime	output	true	discovery
gcp.function	upgradeInfo	output	true	discovery
gcp.function	upgradeInfo.buildConfig.build	output	true	discovery
gcp.function	upgradeInfo.buildConfig.onDeployUpdatePolicy.runtimeVersion	output	true	discovery
gcp.function	upgradeInfo.buildConfig.sourceProvenance	output	true	discovery
gcp.function	upgradeInfo.eventTrigger.trigger	output	true	discovery
gcp.function	upgradeInfo.serviceConfig.revision	output	true	discovery
gcp.function	upgradeInfo.serviceConfig.service	output	true	discovery
gcp.function	upgradeInfo.serviceConfig.uri	output	true	discovery
gcp.function	url	output	true	discovery
gcp.gatewaysecuritypolicy		clear_before_delete	none	default
gcp.gatewaysecuritypolicy		create_await	longrunning	discovery
gcp.gatewaysecuritypolicy		create_url	projects/{{project}}/locations/{{location}}/gatewaySecurityPolicies?gatewaySecurityPolicyId={{name}}	mm
gcp.gatewaysecuritypolicy		create_verb	POST	discovery
gcp.gatewaysecuritypolicy		delete_await	longrunning	discovery
gcp.gatewaysecuritypolicy		delete_url	projects/{{project}}/locations/{{location}}/gatewaySecurityPolicies/{{name}}	mm
gcp.gatewaysecuritypolicy		lock_field	none	default
gcp.gatewaysecuritypolicy		patch_one_field	false	default
gcp.gatewaysecuritypolicy		setters	none	default
gcp.gatewaysecuritypolicy		timeout	1200	default
gcp.gatewaysecuritypolicy		update_await	longrunning	discovery
gcp.gatewaysecuritypolicy		update_mask	query	mm
gcp.gatewaysecuritypolicy		update_verb	PATCH	mm
gcp.gatewaysecuritypolicy	createTime	output	true	discovery+mm
gcp.gatewaysecuritypolicy	name	immutable	true	mm
gcp.gatewaysecuritypolicy	name	required	true	mm
gcp.gatewaysecuritypolicy	tlsInspectionPolicy	input_only	true	mm
gcp.gatewaysecuritypolicy	updateTime	output	true	discovery+mm
gcp.globaladdress		clear_before_delete	none	default
gcp.globaladdress		create_await	compute_operation	discovery
gcp.globaladdress		create_url	projects/{{project}}/global/addresses	mm
gcp.globaladdress		create_verb	POST	discovery
gcp.globaladdress		delete_await	compute_operation	discovery
gcp.globaladdress		delete_url	projects/{project}/global/addresses/{address}	discovery
gcp.globaladdress		lock_field	none	default
gcp.globaladdress		patch_one_field	false	default
gcp.globaladdress		setters	labels=setLabels	mm+discovery
gcp.globaladdress		timeout	600	default
gcp.globaladdress		update_await	none	default
gcp.globaladdress		update_mask	none	default
gcp.globaladdress		update_verb	none	default
gcp.globaladdress	address	immutable	true	discovery
gcp.globaladdress	addressType	immutable	true	discovery
gcp.globaladdress	creationTimestamp	output	true	discovery+mm
gcp.globaladdress	description	immutable	true	discovery
gcp.globaladdress	id	output	true	discovery
gcp.globaladdress	ipCollection	immutable	true	discovery
gcp.globaladdress	ipVersion	immutable	true	discovery
gcp.globaladdress	ipv6EndpointType	immutable	true	discovery
gcp.globaladdress	kind	output	true	discovery
gcp.globaladdress	labelFingerprint	output	true	mm
gcp.globaladdress	name	immutable	true	discovery
gcp.globaladdress	name	required	true	mm
gcp.globaladdress	network	equivalence	self_link	mm
gcp.globaladdress	network	immutable	true	discovery
gcp.globaladdress	networkTier	immutable	true	discovery
gcp.globaladdress	prefixLength	immutable	true	discovery
gcp.globaladdress	purpose	immutable	true	discovery
gcp.globaladdress	region	output	true	discovery
gcp.globaladdress	selfLink	output	true	discovery
gcp.globaladdress	status	output	true	discovery
gcp.globaladdress	subnetwork	immutable	true	discovery
gcp.globaladdress	users	output	true	discovery
gcp.globalforwardingrule		clear_before_delete	none	default
gcp.globalforwardingrule		create_await	compute_operation	discovery
gcp.globalforwardingrule		create_url	projects/{{project}}/global/forwardingRules	mm
gcp.globalforwardingrule		create_verb	POST	discovery
gcp.globalforwardingrule		delete_await	compute_operation	discovery
gcp.globalforwardingrule		delete_url	projects/{project}/global/forwardingRules/{forwardingRule}	discovery
gcp.globalforwardingrule		lock_field	fingerprint	discovery
gcp.globalforwardingrule		patch_one_field	false	default
gcp.globalforwardingrule		setters	labels=setLabels,target=setTarget	observed+mm+discovery
gcp.globalforwardingrule		timeout	600	default
gcp.globalforwardingrule		update_await	compute_operation	discovery
gcp.globalforwardingrule		update_mask	none	discovery
gcp.globalforwardingrule		update_verb	PATCH	discovery+ruling
gcp.globalforwardingrule	IPAddress	immutable	true	ruling
gcp.globalforwardingrule	IPProtocol	equivalence	case	mm
gcp.globalforwardingrule	IPProtocol	immutable	true	ruling
gcp.globalforwardingrule	allPorts	immutable	true	ruling
gcp.globalforwardingrule	allowGlobalAccess	immutable	true	ruling
gcp.globalforwardingrule	allowPscGlobalAccess	immutable	true	ruling
gcp.globalforwardingrule	attachedExtensions	output	true	discovery
gcp.globalforwardingrule	attachedExtensions[].reference	output	true	discovery
gcp.globalforwardingrule	backendService	immutable	true	ruling
gcp.globalforwardingrule	baseForwardingRule	output	true	discovery+mm
gcp.globalforwardingrule	creationTimestamp	output	true	discovery
gcp.globalforwardingrule	fingerprint	immutable	true	ruling
gcp.globalforwardingrule	id	output	true	discovery+mm
gcp.globalforwardingrule	ipCollection	immutable	true	ruling
gcp.globalforwardingrule	ipVersion	immutable	true	ruling
gcp.globalforwardingrule	isMirroringCollector	immutable	true	ruling
gcp.globalforwardingrule	kind	output	true	discovery
gcp.globalforwardingrule	labelFingerprint	output	true	mm
gcp.globalforwardingrule	labels	immutable	false	!ruling+mm+discovery
gcp.globalforwardingrule	metadataFilters	immutable	true	ruling
gcp.globalforwardingrule	metadataFilters[].filterLabels	required	true	mm
gcp.globalforwardingrule	metadataFilters[].filterLabels[].name	required	true	mm
gcp.globalforwardingrule	metadataFilters[].filterLabels[].value	required	true	mm
gcp.globalforwardingrule	metadataFilters[].filterMatchCriteria	required	true	mm
gcp.globalforwardingrule	name	immutable	true	ruling
gcp.globalforwardingrule	name	required	true	mm
gcp.globalforwardingrule	network	equivalence	self_link	mm
gcp.globalforwardingrule	network	immutable	true	ruling
gcp.globalforwardingrule	networkTier	immutable	true	mm+ruling
gcp.globalforwardingrule	noAutomateDnsZone	immutable	true	mm+ruling
gcp.globalforwardingrule	noAutomateDnsZone	input_only	true	mm
gcp.globalforwardingrule	portRange	equivalence	port_range	mm+observed
gcp.globalforwardingrule	portRange	immutable	true	ruling
gcp.globalforwardingrule	ports	immutable	true	ruling
gcp.globalforwardingrule	pscConnectionId	output	true	discovery+mm
gcp.globalforwardingrule	pscConnectionStatus	output	true	discovery+mm
gcp.globalforwardingrule	region	output	true	discovery
gcp.globalforwardingrule	selfLink	output	true	discovery
gcp.globalforwardingrule	selfLinkWithId	output	true	discovery
gcp.globalforwardingrule	serviceDirectoryRegistrations	immutable	true	mm+ruling
gcp.globalforwardingrule	serviceDirectoryRegistrations[].namespace	immutable	true	mm
gcp.globalforwardingrule	serviceDirectoryRegistrations[].serviceDirectoryRegion	immutable	true	mm
gcp.globalforwardingrule	serviceLabel	immutable	true	ruling
gcp.globalforwardingrule	serviceName	output	true	discovery
gcp.globalforwardingrule	sourceIpRanges	immutable	true	mm+ruling
gcp.globalforwardingrule	subnetwork	equivalence	self_link	mm
gcp.globalforwardingrule	subnetwork	immutable	true	ruling
gcp.globalforwardingrule	target	equivalence	self_link	mm
gcp.globalforwardingrule	target	immutable	false	!ruling+mm+discovery
gcp.globalforwardingrule	target	required	true	mm
gcp.globalnetworkendpointgroup		clear_before_delete	none	default
gcp.globalnetworkendpointgroup		create_await	compute_operation	discovery
gcp.globalnetworkendpointgroup		create_url	projects/{{project}}/global/networkEndpointGroups	mm
gcp.globalnetworkendpointgroup		create_verb	POST	discovery
gcp.globalnetworkendpointgroup		delete_await	compute_operation	discovery
gcp.globalnetworkendpointgroup		delete_url	projects/{project}/global/networkEndpointGroups/{networkEndpointGroup}	discovery
gcp.globalnetworkendpointgroup		lock_field	none	default
gcp.globalnetworkendpointgroup		patch_one_field	false	default
gcp.globalnetworkendpointgroup		setters	none	default
gcp.globalnetworkendpointgroup		timeout	600	default
gcp.globalnetworkendpointgroup		update_await	none	default
gcp.globalnetworkendpointgroup		update_mask	none	default
gcp.globalnetworkendpointgroup		update_verb	none	default
gcp.globalnetworkendpointgroup	creationTimestamp	output	true	discovery
gcp.globalnetworkendpointgroup	id	output	true	discovery
gcp.globalnetworkendpointgroup	kind	output	true	discovery
gcp.globalnetworkendpointgroup	name	required	true	mm
gcp.globalnetworkendpointgroup	networkEndpointType	required	true	mm
gcp.globalnetworkendpointgroup	pscData.consumerPscAddress	output	true	discovery
gcp.globalnetworkendpointgroup	pscData.pscConnectionId	output	true	discovery
gcp.globalnetworkendpointgroup	pscData.pscConnectionStatus	output	true	discovery
gcp.globalnetworkendpointgroup	region	output	true	discovery
gcp.globalnetworkendpointgroup	selfLink	output	true	discovery
gcp.globalnetworkendpointgroup	size	output	true	discovery
gcp.globalnetworkendpointgroup	zone	output	true	discovery
gcp.globalpublicdelegatedprefix		clear_before_delete	none	default
gcp.globalpublicdelegatedprefix		create_await	compute_operation	discovery
gcp.globalpublicdelegatedprefix		create_url	projects/{project}/global/publicDelegatedPrefixes	discovery
gcp.globalpublicdelegatedprefix		create_verb	POST	discovery
gcp.globalpublicdelegatedprefix		delete_await	compute_operation	discovery
